Number of total jobs: 3732
Job created at 6, Arrival Time: 6, Processing Time: 3, Priority: 0
Job created at 9070, Arrival Time: 9070, Processing Time: 1, Priority: 0
Job created at 9074, Arrival Time: 9074, Processing Time: 15, Priority: 0
Job created at 9076, Arrival Time: 9076, Processing Time: 4, Priority: 0
Job created at 9079, Arrival Time: 9079, Processing Time: 7, Priority: 0
Job created at 9080, Arrival Time: 9080, Processing Time: 3, Priority: 0
Job created at 9086, Arrival Time: 9086, Processing Time: 5, Priority: 0
Job created at 9089, Arrival Time: 9089, Processing Time: 10, Priority: 1
Job created at 9089, Arrival Time: 9089, Processing Time: 2, Priority: 0
Job created at 9090, Arrival Time: 9090, Processing Time: 8, Priority: 0
Job created at 9095, Arrival Time: 9095, Processing Time: 4, Priority: 0
Job created at 9099, Arrival Time: 9099, Processing Time: 3, Priority: 0
Job created at 9099, Arrival Time: 9099, Processing Time: 7, Priority: 0
Job created at 9101, Arrival Time: 9101, Processing Time: 15, Priority: 0
Job created at 9106, Arrival Time: 9106, Processing Time: 3, Priority: 0
Job created at 9109, Arrival Time: 9109, Processing Time: 1, Priority: 0
Job created at 9111, Arrival Time: 9111, Processing Time: 9, Priority: 0
Job created at 9114, Arrival Time: 9114, Processing Time: 1, Priority: 0
Job created at 9119, Arrival Time: 9119, Processing Time: 6, Priority: 0
Job created at 9120, Arrival Time: 9120, Processing Time: 1, Priority: 0
Job created at 9124, Arrival Time: 9124, Processing Time: 12, Priority: 1
Job created at 9125, Arrival Time: 9125, Processing Time: 3, Priority: 0
Job created at 9126, Arrival Time: 9126, Processing Time: 15, Priority: 0
Job created at 9131, Arrival Time: 9131, Processing Time: 5, Priority: 0
Job created at 9131, Arrival Time: 9131, Processing Time: 7, Priority: 0
Job created at 9135, Arrival Time: 9135, Processing Time: 4, Priority: 0
Job created at 9139, Arrival Time: 9139, Processing Time: 9, Priority: 0
Job created at 9139, Arrival Time: 9139, Processing Time: 2, Priority: 0
Job created at 9145, Arrival Time: 9145, Processing Time: 5, Priority: 0
Job created at 9148, Arrival Time: 9148, Processing Time: 10, Priority: 1
Job created at 9149, Arrival Time: 9149, Processing Time: 7, Priority: 0
Job created at 9149, Arrival Time: 9149, Processing Time: 5, Priority: 0
Job created at 9149, Arrival Time: 9149, Processing Time: 14, Priority: 0
Job created at 9155, Arrival Time: 9155, Processing Time: 5, Priority: 0
Job created at 9159, Arrival Time: 9159, Processing Time: 3, Priority: 0
Job created at 9161, Arrival Time: 9161, Processing Time: 8, Priority: 0
Job created at 9164, Arrival Time: 9164, Processing Time: 3, Priority: 0
Job created at 9171, Arrival Time: 9171, Processing Time: 6, Priority: 0
Job created at 9171, Arrival Time: 9171, Processing Time: 4, Priority: 0
Job created at 9174, Arrival Time: 9174, Processing Time: 12, Priority: 0
Job created at 9174, Arrival Time: 9174, Processing Time: 4, Priority: 0
Job created at 9177, Arrival Time: 9177, Processing Time: 12, Priority: 1
Job created at 9179, Arrival Time: 9179, Processing Time: 9, Priority: 0
Job created at 9181, Arrival Time: 9181, Processing Time: 1, Priority: 0
Job created at 9184, Arrival Time: 9184, Processing Time: 4, Priority: 0
Job created at 9190, Arrival Time: 9190, Processing Time: 7, Priority: 0
Job created at 9191, Arrival Time: 9191, Processing Time: 3, Priority: 0
Job created at 9195, Arrival Time: 9195, Processing Time: 3, Priority: 0
Job created at 9199, Arrival Time: 9199, Processing Time: 2, Priority: 0
Job created at 9199, Arrival Time: 9199, Processing Time: 14, Priority: 0
Job created at 9199, Arrival Time: 9199, Processing Time: 6, Priority: 0
Job created at 9206, Arrival Time: 9206, Processing Time: 3, Priority: 0
Job created at 9209, Arrival Time: 9209, Processing Time: 9, Priority: 1
Job created at 9210, Arrival Time: 9210, Processing Time: 2, Priority: 0
Job created at 9211, Arrival Time: 9211, Processing Time: 9, Priority: 0
Job created at 9215, Arrival Time: 9215, Processing Time: 5, Priority: 0
Job created at 9219, Arrival Time: 9219, Processing Time: 8, Priority: 0
Job created at 9219, Arrival Time: 9219, Processing Time: 4, Priority: 0
Job created at 9224, Arrival Time: 9224, Processing Time: 15, Priority: 0
Job created at 9225, Arrival Time: 9225, Processing Time: 3, Priority: 0
Job created at 9230, Arrival Time: 9230, Processing Time: 3, Priority: 0
Job created at 9231, Arrival Time: 9231, Processing Time: 6, Priority: 0
Job created at 9236, Arrival Time: 9236, Processing Time: 2, Priority: 0
Job created at 9239, Arrival Time: 9239, Processing Time: 12, Priority: 1
Job created at 9240, Arrival Time: 9240, Processing Time: 7, Priority: 0
Job created at 9241, Arrival Time: 9241, Processing Time: 4, Priority: 0
Job created at 9246, Arrival Time: 9246, Processing Time: 3, Priority: 0
Job created at 9250, Arrival Time: 9250, Processing Time: 11, Priority: 0
Job created at 9250, Arrival Time: 9250, Processing Time: 1, Priority: 0
Job created at 9251, Arrival Time: 9251, Processing Time: 7, Priority: 0
Job created at 9255, Arrival Time: 9255, Processing Time: 3, Priority: 0
Job created at 9260, Arrival Time: 9260, Processing Time: 8, Priority: 0
Job created at 9260, Arrival Time: 9260, Processing Time: 3, Priority: 0
Job created at 9265, Arrival Time: 9265, Processing Time: 4, Priority: 0
Job created at 9266, Arrival Time: 9266, Processing Time: 12, Priority: 1
Job created at 9270, Arrival Time: 9270, Processing Time: 6, Priority: 0
Job created at 9271, Arrival Time: 9271, Processing Time: 2, Priority: 0
Job created at 9274, Arrival Time: 9274, Processing Time: 11, Priority: 0
Job created at 9274, Arrival Time: 9274, Processing Time: 5, Priority: 0
Job created at 9279, Arrival Time: 9279, Processing Time: 1, Priority: 0
Job created at 9281, Arrival Time: 9281, Processing Time: 7, Priority: 0
Job created at 9286, Arrival Time: 9286, Processing Time: 2, Priority: 0
Job created at 9291, Arrival Time: 9291, Processing Time: 3, Priority: 0
Job created at 9291, Arrival Time: 9291, Processing Time: 9, Priority: 0
Job created at 9296, Arrival Time: 9296, Processing Time: 1, Priority: 0
Job created at 9300, Arrival Time: 9300, Processing Time: 6, Priority: 0
Job created at 9300, Arrival Time: 9300, Processing Time: 2, Priority: 0
Job created at 9301, Arrival Time: 9301, Processing Time: 15, Priority: 0
Job created at 9304, Arrival Time: 9304, Processing Time: 4, Priority: 0
Job created at 9305, Arrival Time: 9305, Processing Time: 12, Priority: 1
Job created at 9309, Arrival Time: 9309, Processing Time: 6, Priority: 0
Job created at 9311, Arrival Time: 9311, Processing Time: 3, Priority: 0
Job created at 9315, Arrival Time: 9315, Processing Time: 2, Priority: 0
Job created at 9319, Arrival Time: 9319, Processing Time: 2, Priority: 0
Job created at 9320, Arrival Time: 9320, Processing Time: 10, Priority: 0
Job created at 9324, Arrival Time: 9324, Processing Time: 1, Priority: 0
Job created at 9325, Arrival Time: 9325, Processing Time: 12, Priority: 0
Job created at 9330, Arrival Time: 9330, Processing Time: 10, Priority: 1
Job created at 9330, Arrival Time: 9330, Processing Time: 8, Priority: 0
Job created at 9330, Arrival Time: 9330, Processing Time: 1, Priority: 0
Job created at 9335, Arrival Time: 9335, Processing Time: 4, Priority: 0
Job created at 9339, Arrival Time: 9339, Processing Time: 10, Priority: 0
Job created at 9341, Arrival Time: 9341, Processing Time: 5, Priority: 0
Job created at 9344, Arrival Time: 9344, Processing Time: 3, Priority: 0
Job created at 9349, Arrival Time: 9349, Processing Time: 6, Priority: 0
Job created at 9350, Arrival Time: 9350, Processing Time: 15, Priority: 0
Job created at 9350, Arrival Time: 9350, Processing Time: 4, Priority: 0
Job created at 9356, Arrival Time: 9356, Processing Time: 2, Priority: 0
Job created at 9359, Arrival Time: 9359, Processing Time: 8, Priority: 0
Job created at 9361, Arrival Time: 9361, Processing Time: 3, Priority: 0
Job created at 9365, Arrival Time: 9365, Processing Time: 1, Priority: 0
Job created at 9365, Arrival Time: 9365, Processing Time: 8, Priority: 1
Job created at 9370, Arrival Time: 9370, Processing Time: 1, Priority: 0
Job created at 9371, Arrival Time: 9371, Processing Time: 10, Priority: 0
Job created at 9376, Arrival Time: 9376, Processing Time: 15, Priority: 0
Job created at 9376, Arrival Time: 9376, Processing Time: 4, Priority: 0
Job created at 9379, Arrival Time: 9379, Processing Time: 2, Priority: 0
Job created at 9380, Arrival Time: 9380, Processing Time: 9, Priority: 0
Job created at 9384, Arrival Time: 9384, Processing Time: 4, Priority: 0
Job created at 9389, Arrival Time: 9389, Processing Time: 1, Priority: 0
Job created at 9389, Arrival Time: 9389, Processing Time: 9, Priority: 0
Job created at 9393, Arrival Time: 9393, Processing Time: 11, Priority: 1
Job created at 9396, Arrival Time: 9396, Processing Time: 1, Priority: 0
Job created at 9399, Arrival Time: 9399, Processing Time: 11, Priority: 0
Job created at 9400, Arrival Time: 9400, Processing Time: 8, Priority: 0
Job created at 9401, Arrival Time: 9401, Processing Time: 1, Priority: 0
Job created at 9404, Arrival Time: 9404, Processing Time: 3, Priority: 0
Job created at 9409, Arrival Time: 9409, Processing Time: 2, Priority: 0
Job created at 9411, Arrival Time: 9411, Processing Time: 8, Priority: 0
Job created at 9414, Arrival Time: 9414, Processing Time: 1, Priority: 0
Job created at 9415, Arrival Time: 9415, Processing Time: 8, Priority: 1
Job created at 9421, Arrival Time: 9421, Processing Time: 5, Priority: 0
Job created at 9421, Arrival Time: 9421, Processing Time: 9, Priority: 0
Job created at 9425, Arrival Time: 9425, Processing Time: 14, Priority: 0
Job created at 9425, Arrival Time: 9425, Processing Time: 1, Priority: 0
Job created at 9430, Arrival Time: 9430, Processing Time: 5, Priority: 0
Job created at 9431, Arrival Time: 9431, Processing Time: 7, Priority: 0
Job created at 9436, Arrival Time: 9436, Processing Time: 2, Priority: 0
Job created at 9440, Arrival Time: 9440, Processing Time: 7, Priority: 0
Job created at 9440, Arrival Time: 9440, Processing Time: 1, Priority: 0
Job created at 9444, Arrival Time: 9444, Processing Time: 2, Priority: 0
Job created at 9449, Arrival Time: 9449, Processing Time: 10, Priority: 0
Job created at 9450, Arrival Time: 9450, Processing Time: 2, Priority: 0
Job created at 9451, Arrival Time: 9451, Processing Time: 15, Priority: 0
Job created at 9454, Arrival Time: 9454, Processing Time: 2, Priority: 0
Job created at 9455, Arrival Time: 9455, Processing Time: 11, Priority: 1
Job created at 9459, Arrival Time: 9459, Processing Time: 6, Priority: 0
Job created at 9460, Arrival Time: 9460, Processing Time: 4, Priority: 0
Job created at 9464, Arrival Time: 9464, Processing Time: 5, Priority: 0
Job created at 9470, Arrival Time: 9470, Processing Time: 10, Priority: 0
Job created at 9470, Arrival Time: 9470, Processing Time: 2, Priority: 0
Job created at 9474, Arrival Time: 9474, Processing Time: 11, Priority: 0
Job created at 9476, Arrival Time: 9476, Processing Time: 3, Priority: 0
Job created at 9479, Arrival Time: 9479, Processing Time: 2, Priority: 0
Job created at 9480, Arrival Time: 9480, Processing Time: 7, Priority: 0
Job created at 9481, Arrival Time: 9481, Processing Time: 11, Priority: 1
Job created at 9485, Arrival Time: 9485, Processing Time: 1, Priority: 0
Job created at 9490, Arrival Time: 9490, Processing Time: 3, Priority: 0
Job created at 9491, Arrival Time: 9491, Processing Time: 6, Priority: 0
Job created at 9496, Arrival Time: 9496, Processing Time: 2, Priority: 0
Job created at 9500, Arrival Time: 9500, Processing Time: 14, Priority: 0
Job created at 9500, Arrival Time: 9500, Processing Time: 6, Priority: 0
Job created at 9501, Arrival Time: 9501, Processing Time: 3, Priority: 0
Job created at 9505, Arrival Time: 9505, Processing Time: 2, Priority: 0
Job created at 9508, Arrival Time: 9508, Processing Time: 12, Priority: 1
Job created at 9509, Arrival Time: 9509, Processing Time: 2, Priority: 0
Job created at 9510, Arrival Time: 9510, Processing Time: 9, Priority: 0
Job created at 9515, Arrival Time: 9515, Processing Time: 1, Priority: 0
Job created at 9521, Arrival Time: 9521, Processing Time: 5, Priority: 0
Job created at 9521, Arrival Time: 9521, Processing Time: 10, Priority: 0
Job created at 9524, Arrival Time: 9524, Processing Time: 14, Priority: 0
Job created at 9525, Arrival Time: 9525, Processing Time: 3, Priority: 0
Job created at 9529, Arrival Time: 9529, Processing Time: 2, Priority: 0
Job created at 9531, Arrival Time: 9531, Processing Time: 7, Priority: 0
Job created at 9536, Arrival Time: 9536, Processing Time: 8, Priority: 1
Job created at 9536, Arrival Time: 9536, Processing Time: 2, Priority: 0
Job created at 9540, Arrival Time: 9540, Processing Time: 7, Priority: 0
Job created at 9541, Arrival Time: 9541, Processing Time: 3, Priority: 0
Job created at 9546, Arrival Time: 9546, Processing Time: 4, Priority: 0
Job created at 9549, Arrival Time: 9549, Processing Time: 5, Priority: 0
Job created at 9549, Arrival Time: 9549, Processing Time: 14, Priority: 0
Job created at 9550, Arrival Time: 9550, Processing Time: 8, Priority: 0
Job created at 9555, Arrival Time: 9555, Processing Time: 1, Priority: 0
Job created at 9559, Arrival Time: 9559, Processing Time: 8, Priority: 0
Job created at 9561, Arrival Time: 9561, Processing Time: 4, Priority: 0
Job created at 9565, Arrival Time: 9565, Processing Time: 2, Priority: 0
Job created at 9567, Arrival Time: 9567, Processing Time: 11, Priority: 1
Job created at 9569, Arrival Time: 9569, Processing Time: 8, Priority: 0
Job created at 9570, Arrival Time: 9570, Processing Time: 5, Priority: 0
Job created at 9575, Arrival Time: 9575, Processing Time: 12, Priority: 0
Job created at 9576, Arrival Time: 9576, Processing Time: 1, Priority: 0
Job created at 9580, Arrival Time: 9580, Processing Time: 7, Priority: 0
Job created at 9580, Arrival Time: 9580, Processing Time: 5, Priority: 0
Job created at 9586, Arrival Time: 9586, Processing Time: 5, Priority: 0
Job created at 9590, Arrival Time: 9590, Processing Time: 5, Priority: 0
Job created at 9591, Arrival Time: 9591, Processing Time: 9, Priority: 0
Job created at 9595, Arrival Time: 9595, Processing Time: 3, Priority: 0
Job created at 9599, Arrival Time: 9599, Processing Time: 4, Priority: 0
Job created at 9600, Arrival Time: 9600, Processing Time: 6, Priority: 0
Job created at 9600, Arrival Time: 9600, Processing Time: 12, Priority: 1
Job created at 9601, Arrival Time: 9601, Processing Time: 12, Priority: 0
Job created at 9605, Arrival Time: 9605, Processing Time: 2, Priority: 0
Job created at 9609, Arrival Time: 9609, Processing Time: 8, Priority: 0
Job created at 9610, Arrival Time: 9610, Processing Time: 5, Priority: 0
Job created at 9614, Arrival Time: 9614, Processing Time: 2, Priority: 0
Job created at 9619, Arrival Time: 9619, Processing Time: 6, Priority: 0
Job created at 9619, Arrival Time: 9619, Processing Time: 5, Priority: 0
Job created at 9624, Arrival Time: 9624, Processing Time: 11, Priority: 0
Job created at 9624, Arrival Time: 9624, Processing Time: 4, Priority: 0
Job created at 9630, Arrival Time: 9630, Processing Time: 12, Priority: 1
